medicion,empresa,tipo_eleccion,anio_medicion,anio_gobierno,eleccion,fecha,partido,sigla,candidato,presidente,categoria,categoria_unificada,valor
Evaluacion de gestion presidente,Factum,,2000,1,,2000-06-01,Partido Colorado,PC,,Batlle,No sabe o no contesta,0,15
Intencion de voto,Radar,Nacional,1999,,1999,1999-10-26,Frente Amplio,FA,,,,,38.6
Intencion de voto,Radar,Nacional,1999,,1999,1999-10-26,Partido Colorado,PC,,,,,25.9
Intencion de voto,Radar,Nacional,1999,,1999,1999-10-26,Partido Nacional,PN,,,,,18.7
Intencion de voto,Radar,Nacional,1999,,1999,1999-10-26,Nuevo Espacio,NE,,,,,6.8
Intencion de voto,Radar,Nacional,1999,,1999,1999-10-26,Blanco o anulado,B/A,,,,,10
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-25,Frente Amplio,FA,,,,,37
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-25,No sabe o no contesta,NS/NC,,,,,9
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-25,Nuevo Espacio,NE,,,,,5
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-25,Partido Colorado,PC,,,,,26
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-25,Partido Nacional,PN,,,,,23
Intencion de voto,Cifra,Nacional,1999,,1999,1999-10-24,Frente Amplio,FA,,,,,38
Intencion de voto,Cifra,Nacional,1999,,1999,1999-10-24,"Indecisos, blanco y anulado",I/B/A,,,,,9
Intencion de voto,Cifra,Nacional,1999,,1999,1999-10-24,Nuevo Espacio,NE,,,,,5
Intencion de voto,Cifra,Nacional,1999,,1999,1999-10-24,Partido Colorado,PC,,,,,26
Intencion de voto,Cifra,Nacional,1999,,1999,1999-10-24,Partido Nacional,PN,,,,,22
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-24,Frente Amplio,FA,,,,,36.5
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-24,"Indecisos, blanco y anulado",I/B/A,,,,,9.1
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-24,Nuevo Espacio,NE,,,,,5
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-24,Partido Colorado,PC,,,,,26.9
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-24,Partido Nacional,PN,,,,,22.5
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-24,Frente Amplio,FA,,,,,35
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-24,No sabe o no contesta,NS/NC,,,,,12
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-24,Nuevo Espacio,NE,,,,,5
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-24,Partido Colorado,PC,,,,,27
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-24,Partido Nacional,PN,,,,,21
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-19,Frente Amplio,FA,,,,,36
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-19,No sabe o no contesta,NS/NC,,,,,11
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-19,Nuevo Espacio,NE,,,,,5
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-19,Partido Colorado,PC,,,,,27
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-19,Partido Nacional,PN,,,,,21
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-18,Frente Amplio,FA,,,,,36
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-18,No sabe o no contesta,NS/NC,,,,,11
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-18,Nuevo Espacio,NE,,,,,4
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-18,Partido Colorado,PC,,,,,28
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-18,Partido Nacional,PN,,,,,20
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-17,Frente Amplio,FA,,,,,35.3
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-17,"Indecisos, blanco y anulado",I/B/A,,,,,11.6
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-17,Nuevo Espacio,NE,,,,,4.4
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-17,Partido Colorado,PC,,,,,27.2
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-17,Partido Nacional,PN,,,,,21.5
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-12,Frente Amplio,FA,,,,,36
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-12,No sabe o no contesta,NS/NC,,,,,11
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-12,Nuevo Espacio,NE,,,,,4
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-12,Partido Colorado,PC,,,,,28
Intencion de voto,Equipos,Nacional,1999,,1999,1999-10-12,Partido Nacional,PN,,,,,21
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-10,Frente Amplio,FA,,,,,35.6
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-10,"Indecisos, blanco y anulado",I/B/A,,,,,11.2
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-10,Nuevo Espacio,NE,,,,,4.5
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-10,Partido Colorado,PC,,,,,27.1
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-10,Partido Nacional,PN,,,,,21.6
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-04,Frente Amplio,FA,,,,,34
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-04,No sabe o no contesta,NS/NC,,,,,15
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-04,Nuevo Espacio,NE,,,,,5
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-04,Partido Colorado,PC,,,,,27
Intencion de voto,Interconsult,Nacional,1999,,1999,1999-10-04,Partido Nacional,PN,,,,,20
Intencion de voto,Cifra,Nacional,1999,,1999,1999-10-03,Blanco o anulado,B/A,,,,,3
Intencion de voto,Cifra,Nacional,1999,,1999,1999-10-03,Frente Amplio,FA,,,,,33
Intencion de voto,Cifra,Nacional,1999,,1999,1999-10-03,No sabe o no contesta,NS/NC,,,,,12
Intencion de voto,Cifra,Nacional,1999,,1999,1999-10-03,Nuevo Espacio,NE,,,,,5
Intencion de voto,Cifra,Nacional,1999,,1999,1999-10-03,Partido Colorado,PC,,,,,26
Intencion de voto,Cifra,Nacional,1999,,1999,1999-10-03,Partido Nacional,PN,,,,,21
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-03,Frente Amplio,FA,,,,,35.6
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-03,"Indecisos, blanco y anulado",I/B/A,,,,,10.7
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-03,Nuevo Espacio,NE,,,,,4.8
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-03,Partido Colorado,PC,,,,,26.9
Intencion de voto,Factum,Nacional,1999,,1999,1999-10-03,Partido Nacional,PN,,,,,21.9
Intencion de voto,Equipos,Nacional,1999,,1999,1999-09-28,Frente Amplio,FA,,,,,34
Intencion de voto,Equipos,Nacional,1999,,1999,1999-09-28,No sabe o no contesta,NS/NC,,,,,13
Intencion de voto,Equipos,Nacional,1999,,1999,1999-09-28,Nuevo Espacio,NE,,,,,5
Intencion de voto,Equipos,Nacional,1999,,1999,1999-09-28,Partido Colorado,PC,,,,,28
Intencion de voto,Equipos,Nacional,1999,,1999,1999-09-28,Partido Nacional,PN,,,,,20
Intencion de voto,Radar,Nacional,1999,,1999,1999-09-28,Frente Amplio,FA,,,,,33
Intencion de voto,Radar,Nacional,1999,,1999,1999-09-28,Partido Colorado,PC,,,,,26.5
Intencion de voto,Radar,Nacional,1999,,1999,1999-09-28,Partido Nacional,PN,,,,,12
Intencion de voto,Radar,Nacional,1999,,1999,1999-09-28,Nuevo Espacio,NE,,,,,5
Intencion de voto,Radar,Nacional,1999,,1999,1999-09-28,Blanco o anulado,B/A,,,,,23
Intencion de voto,Factum,Nacional,1999,,1999,1999-09-26,Frente Amplio,FA,,,,,33.7
Intencion de voto,Factum,Nacional,1999,,1999,1999-09-26,"Indecisos, blanco y anulado",I/B/A,,,,,11.3
Intencion de voto,Factum,Nacional,1999,,1999,1999-09-26,Nuevo Espacio,NE,,,,,5.5
Intencion de voto,Factum,Nacional,1999,,1999,1999-09-26,Partido Colorado,PC,,,,,27.6
Intencion de voto,Factum,Nacional,1999,,1999,1999-09-26,Partido Nacional,PN,,,,,21.9
Intencion de voto,Equipos,Nacional,1999,,1999,1999-09-21,Frente Amplio,FA,,,,,33
Intencion de voto,Equipos,Nacional,1999,,1999,1999-09-21,No sabe o no contesta,NS/NC,,,,,14
Intencion de voto,Equipos,Nacional,1999,,1999,1999-09-21,Nuevo Espacio,NE,,,,,5
Intencion de voto,Equipos,Nacional,1999,,1999,1999-09-21,Otros partidos,OtrosP,,,,,1
Intencion de voto,Equipos,Nacional,1999,,1999,1999-09-21,Partido Colorado,PC,,,,,28
Intencion de voto,Equipos,Nacional,1999,,1999,1999-09-21,Partido Nacional,PN,,,,,19
Intencion de voto,Factum,Nacional,1999,,1999,1999-09-19,Frente Amplio,FA,,,,,33.8
Intencion de voto,Factum,Nacional,1999,,1999,1999-09-19,"Indecisos, blanco y anulado",I/B/A,,,,,12.2
Intencion de voto,Factum,Nacional,1999,,1999,1999-09-19,Nuevo Espacio,NE,,,,,5.4
Intencion de voto,Factum,Nacional,1999,,1999,1999-09-19,Partido Colorado,PC,,,,,27.5
Intencion de voto,Factum,Nacional,1999,,1999,1999-09-19,Partido Nacional,PN,,,,,21
Intencion de voto,Cifra,Nacional,1999,,1999,1999-09-12,Blanco o anulado,B/A,,,,,3
Intencion de voto,Cifra,Nacional,1999,,1999,1999-09-12,Frente Amplio,FA,,,,,32
Intencion de voto,Cifra,Nacional,1999,,1999,1999-09-12,No sabe o no contesta,NS/NC,,,,,12
Intencion de voto,Cifra,Nacional,1999,,1999,1999-09-12,Nuevo Espacio,NE,,,,,4
Intencion de voto,Cifra,Nacional,1999,,1999,1999-09-12,Partido Colorado,PC,,,,,27
Intencion de voto,Cifra,Nacional,1999,,1999,1999-09-12,Partido Nacional,PN,,,,,22
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-29,Frente Amplio,FA,,,,,34.4
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-29,"Indecisos, blanco y anulado",I/B/A,,,,,12.7
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-29,Nuevo Espacio,NE,,,,,5
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-29,Partido Colorado,PC,,,,,28.5
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-29,Partido Nacional,PN,,,,,19.5
Intencion de voto,Radar,Nacional,1999,,1999,1999-08-27,Frente Amplio,FA,,,,,32.8
Intencion de voto,Radar,Nacional,1999,,1999,1999-08-27,Partido Colorado,PC,,,,,26.5
Intencion de voto,Radar,Nacional,1999,,1999,1999-08-27,Partido Nacional,PN,,,,,11.8
Intencion de voto,Radar,Nacional,1999,,1999,1999-08-27,Nuevo Espacio,NE,,,,,5.3
Intencion de voto,Radar,Nacional,1999,,1999,1999-08-27,Blanco o anulado,B/A,,,,,23.6
Intencion de voto,Equipos,Nacional,1999,,1999,1999-08-25,Frente Amplio,FA,,,,,32
Intencion de voto,Equipos,Nacional,1999,,1999,1999-08-25,No sabe o no contesta,NS/NC,,,,,21
Intencion de voto,Equipos,Nacional,1999,,1999,1999-08-25,Nuevo Espacio,NE,,,,,3
Intencion de voto,Equipos,Nacional,1999,,1999,1999-08-25,Partido Colorado,PC,,,,,27
Intencion de voto,Equipos,Nacional,1999,,1999,1999-08-25,Partido Nacional,PN,,,,,17
Intencion de voto,Cifra,Nacional,1999,,1999,1999-08-22,Blanco o anulado,B/A,,,,,4
Intencion de voto,Cifra,Nacional,1999,,1999,1999-08-22,Frente Amplio,FA,,,,,29
Intencion de voto,Cifra,Nacional,1999,,1999,1999-08-22,No sabe o no contesta,NS/NC,,,,,18
Intencion de voto,Cifra,Nacional,1999,,1999,1999-08-22,Nuevo Espacio,NE,,,,,5
Intencion de voto,Cifra,Nacional,1999,,1999,1999-08-22,Partido Colorado,PC,,,,,26
Intencion de voto,Cifra,Nacional,1999,,1999,1999-08-22,Partido Nacional,PN,,,,,18
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-15,Frente Amplio,FA,,,,,33.7
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-15,"Indecisos, blanco y anulado",I/B/A,,,,,8.3
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-15,Nuevo Espacio,NE,,,,,5.4
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-15,Partido Colorado,PC,,,,,33.5
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-15,Partido Nacional,PN,,,,,19
Intencion de voto,Cifra,Nacional,1999,,1999,1999-08-01,Blanco o anulado,B/A,,,,,3
Intencion de voto,Cifra,Nacional,1999,,1999,1999-08-01,Frente Amplio,FA,,,,,31
Intencion de voto,Cifra,Nacional,1999,,1999,1999-08-01,No sabe o no contesta,NS/NC,,,,,13
Intencion de voto,Cifra,Nacional,1999,,1999,1999-08-01,Nuevo Espacio,NE,,,,,3
Intencion de voto,Cifra,Nacional,1999,,1999,1999-08-01,Partido Colorado,PC,,,,,30
Intencion de voto,Cifra,Nacional,1999,,1999,1999-08-01,Partido Nacional,PN,,,,,20
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-01,Frente Amplio,FA,,,,,32
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-01,"Indecisos, blanco y anulado",I/B/A,,,,,7
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-01,Nuevo Espacio,NE,,,,,5
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-01,Partido Colorado,PC,,,,,35
Intencion de voto,Factum,Nacional,1999,,1999,1999-08-01,Partido Nacional,PN,,,,,21
Intencion de voto,Radar,Nacional,1999,,1999,1999-07-30,Frente Amplio,FA,,,,,33.6
Intencion de voto,Radar,Nacional,1999,,1999,1999-07-30,Partido Colorado,PC,,,,,27.9
Intencion de voto,Radar,Nacional,1999,,1999,1999-07-30,Partido Nacional,PN,,,,,12.1
Intencion de voto,Radar,Nacional,1999,,1999,1999-07-30,Nuevo Espacio,NE,,,,,6.1
Intencion de voto,Radar,Nacional,1999,,1999,1999-07-30,Blanco o anulado,B/A,,,,,20.3
Intencion de voto,Radar,Nacional,1999,,1999,1999-07-16,Frente Amplio,FA,,,,,36.1
Intencion de voto,Radar,Nacional,1999,,1999,1999-07-16,Partido Colorado,PC,,,,,31.8
Intencion de voto,Radar,Nacional,1999,,1999,1999-07-16,Partido Nacional,PN,,,,,13.2
Intencion de voto,Radar,Nacional,1999,,1999,1999-07-16,Nuevo Espacio,NE,,,,,6.6
Intencion de voto,Radar,Nacional,1999,,1999,1999-07-16,Blanco o anulado,B/A,,,,,12.2
Intencion de voto,Factum,Nacional,1999,,1999,1999-07-13,Frente Amplio,FA,,,,,34
Intencion de voto,Factum,Nacional,1999,,1999,1999-07-13,"Indecisos, blanco y anulado",I/B/A,,,,,9
Intencion de voto,Factum,Nacional,1999,,1999,1999-07-13,Nuevo Espacio,NE,,,,,4
Intencion de voto,Factum,Nacional,1999,,1999,1999-07-13,Partido Colorado,PC,,,,,34
Intencion de voto,Factum,Nacional,1999,,1999,1999-07-13,Partido Nacional,PN,,,,,19
Intencion de voto,Cifra,Nacional,1999,,1999,1999-07-04,Blanco o anulado,B/A,,,,,3
Intencion de voto,Cifra,Nacional,1999,,1999,1999-07-04,Frente Amplio,FA,,,,,30
Intencion de voto,Cifra,Nacional,1999,,1999,1999-07-04,No sabe o no contesta,NS/NC,,,,,17
Intencion de voto,Cifra,Nacional,1999,,1999,1999-07-04,Nuevo Espacio,NE,,,,,4
Intencion de voto,Cifra,Nacional,1999,,1999,1999-07-04,Partido Colorado,PC,,,,,28
